invoice_num,payment_method
I288658,Cash
I174902,Credit Card
I921510,Debit Card
I245679,Debit Card
I556246,Cash
I813458,Credit Card
I843132,Cash
I329093,Debit Card
I239154,Cash
I135010,Credit Card
I317265,Debit Card
I104825,Cash
I432800,Credit Card
I213998,Credit Card
I795758,Cash
I103977,Cash
I145994,Cash
I166935,Cash
I335456,Credit Card
I881707,Debit Card
I161161,Cash
I307774,Cash
I136124,Debit Card
I864821,Debit Card
I103418,Cash
I549134,Cash
I637243,Credit Card
I127807,Credit Card
I213328,Cash
I549347,Credit Card
I882472,Credit Card
I244319,Debit Card
I571069,Cash
I130955,Credit Card
I200474,Credit Card
I224191,Cash
I232583,Debit Card
I301029,Credit Card
I135522,Credit Card
I807687,Debit Card
I939566,Cash
I253134,Cash
I200486,Debit Card
I155796,Debit Card
I197661,Cash
I829444,Credit Card
I139372,Credit Card
I328049,Cash
I756475,Credit Card
I280873,Credit Card
I735478,Credit Card
I218171,Debit Card
I284129,Debit Card
I111128,Cash
I207926,Credit Card
I799700,Cash
I314515,Debit Card
I143969,Cash
I547088,Cash
I241577,Credit Card
I298499,Cash
I333323,Credit Card
I118051,Credit Card
I135602,Cash
I327303,Cash
I333828,Cash
I365227,Cash
I258325,Cash
I252557,Credit Card
I315052,Debit Card
I145427,Credit Card
I189831,Credit Card
I295623,Cash
I774322,Cash
I148644,Credit Card
I113111,Credit Card
I331907,Cash
I293515,Cash
I709178,Debit Card
I700227,Credit Card
I480338,Credit Card
I205561,Cash
I241695,Credit Card
I304370,Cash
I507560,Debit Card
I539620,Debit Card
I163917,Credit Card
I744721,Debit Card
I121296,Credit Card
I166721,Credit Card
I270882,Credit Card
I984792,Cash
I263200,Cash
I180683,Credit Card
I891732,Cash
I972975,Cash
I196086,Credit Card
I116056,Credit Card
I434908,Credit Card
I918156,Debit Card
I184896,Credit Card
I241132,Credit Card
I187871,Credit Card
I262994,Credit Card
I389841,Cash
I152518,Cash
I272802,Debit Card
I134838,Credit Card
I696717,Credit Card
I368769,Cash
I202869,Cash
I262064,Debit Card
I233722,Cash
I233189,Credit Card
I370318,Cash
I102188,Credit Card
I157666,Debit Card
I218553,Credit Card
I160048,Debit Card
I170440,Debit Card
I277527,Credit Card
I203938,Debit Card
I168491,Credit Card
I579903,Debit Card
I809066,Debit Card
I191749,Cash
I118257,Credit Card
I106855,Debit Card
I507648,Debit Card
I191734,Credit Card
I169563,Cash
I255811,Credit Card
I167456,Debit Card
I792460,Credit Card
I206379,Debit Card
I132424,Credit Card
I119149,Cash
I125416,Credit Card
I289928,Credit Card
I903018,Cash
I274152,Cash
I249412,Cash
I157075,Credit Card
I338923,Debit Card
I149120,Cash
I533944,Debit Card
I306784,Credit Card
I261444,Debit Card
I922662,Credit Card
I195913,Cash
I298246,Credit Card
I158607,Credit Card
I139994,Credit Card
I515558,Cash
I106245,Cash
I127615,Debit Card
I507497,Debit Card
I900498,Credit Card
I350881,Cash
I213237,Cash
I451990,Cash
I254444,Credit Card
I419078,Cash
I249709,Cash
I235543,Credit Card
I640695,Credit Card
I104836,Cash
I122802,Cash
I156139,Cash
I223874,Debit Card
I130183,Credit Card
I264944,Cash
I479217,Credit Card
I976339,Credit Card
I269336,Debit Card
I797072,Cash
I514077,Credit Card
I249780,Debit Card
I294692,Cash
I207169,Cash
I110241,Debit Card
I240081,Debit Card
I284090,Cash
I827334,Credit Card
I169341,Debit Card
I169309,Debit Card
I179207,Cash
I287904,Debit Card
I201132,Credit Card
I147159,Credit Card
I718472,Cash
I312876,Cash
I256305,Credit Card
I159218,Cash
I238888,Credit Card
I335790,Cash
I157809,Credit Card
I102719,Cash
I287447,Cash
I958871,Credit Card
I202596,Cash
I275648,Cash
I144342,Cash
I109835,Credit Card
I234464,Credit Card
I307856,Cash
I585642,Cash
I303128,Credit Card
I129091,Debit Card
I332306,Debit Card
I374585,Cash
I159353,Debit Card
I245087,Credit Card
I302421,Credit Card
I159044,Cash
I197820,Cash
I131313,Cash
I249875,Cash
I251672,Credit Card
I163224,Cash
I273991,Cash
I347472,Debit Card
I319420,Cash
I547246,Debit Card
I237432,Debit Card
I966931,Debit Card
I135470,Cash
I843236,Credit Card
I274302,Cash
I103733,Cash
I161912,Debit Card
I249954,Cash
I149204,Credit Card
I154970,Cash
I304679,Cash
I108270,Cash
I137208,Credit Card
I281220,Cash
I186117,Credit Card
I301996,Debit Card
I683098,Debit Card
I554164,Credit Card
I287856,Credit Card
I302645,Cash
I211030,Credit Card
I180966,Credit Card
I173880,Credit Card
I729260,Credit Card
I179009,Debit Card
I169199,Cash
I914500,Credit Card
I143549,Credit Card
I193696,Debit Card
I737365,Credit Card
I132332,Credit Card
I500812,Cash
I961287,Cash
I279425,Credit Card
I479087,Cash
I800447,Cash
I254652,Debit Card
I126394,Debit Card
I320263,Cash
I306893,Cash
I494935,Credit Card
I217370,Credit Card
I140613,Debit Card
I166913,Debit Card
I162019,Credit Card
I558223,Cash
I202363,Debit Card
I292050,Credit Card
I302361,Credit Card
I889549,Credit Card
I114425,Cash
I845572,Debit Card
I289277,Cash
I265848,Cash
I311025,Cash
I987544,Credit Card
I309421,Credit Card
I163924,Cash
I224094,Cash
I300766,Debit Card
I331991,Credit Card
I208695,Cash
I304030,Credit Card
I212780,Cash
I147384,Debit Card
I112604,Debit Card
I336161,Cash
I194436,Credit Card
I251951,Cash
I217430,Credit Card
I751767,Credit Card
I513671,Credit Card
I813260,Cash
I144431,Cash
I165094,Cash
I333560,Credit Card
I271622,Cash
I114242,Debit Card
I290324,Cash
I899884,Debit Card
I235345,Debit Card
I183745,Cash
I765238,Credit Card
I244697,Credit Card
I625979,Debit Card
I437653,Credit Card
I253113,Credit Card
I158242,Credit Card
I339490,Credit Card
I496915,Debit Card
I137589,Cash
I434965,Debit Card
I192808,Credit Card
I152352,Credit Card
I697739,Debit Card
I195189,Cash
I413881,Cash
I279309,Cash
I308366,Cash
I283707,Debit Card
I280053,Cash
I282922,Credit Card
I456499,Cash
I290475,Cash
I676548,Cash
I235651,Cash
I271694,Credit Card
I212925,Debit Card
I192627,Credit Card
I440911,Credit Card
I154000,Cash
I256268,Cash
I243661,Cash
I215595,Cash
I216755,Credit Card
I245268,Cash
I994719,Debit Card
I319687,Credit Card
I403991,Cash
I206352,Cash
I441226,Credit Card
I894137,Credit Card
I160558,Cash
I320501,Cash
I254853,Cash
I267783,Debit Card
I318900,Credit Card
I291781,Debit Card
I179043,Cash
I311703,Cash
I941653,Debit Card
I172981,Cash
I164899,Debit Card
I335919,Cash
I192851,Debit Card
I290146,Debit Card
I281657,Cash
I296971,Cash
I150171,Debit Card
I142670,Debit Card
I789296,Credit Card
I190236,Credit Card
I109411,Credit Card
I199985,Cash
I210823,Credit Card
I328111,Cash
I291321,Credit Card
I362859,Debit Card
I212934,Credit Card
I241009,Cash
I283170,Credit Card
I297445,Debit Card
I226065,Debit Card
I203394,Cash
I945446,Debit Card
I278896,Credit Card
I535120,Cash
I172395,Cash
I724433,Cash
I333614,Credit Card
I219446,Credit Card
I911246,Cash
I913330,Credit Card
I291322,Cash
I125985,Cash
I250637,Credit Card
I689293,Cash
I615444,Credit Card
I336123,Cash
I160671,Credit Card
I239651,Credit Card
I173011,Credit Card
I339971,Debit Card
I104759,Credit Card
I138896,Cash
I272425,Cash
I250333,Credit Card
I214440,Cash
I732019,Cash
I318955,Cash
I191041,Cash
I224127,Credit Card
I567993,Credit Card
I281325,Credit Card
I160951,Debit Card
I876253,Debit Card
I265898,Cash
I153991,Cash
I202427,Cash
I190879,Credit Card
I186990,Cash
I252707,Debit Card
I134578,Cash
I309168,Credit Card
I223758,Cash
I118416,Debit Card
I110574,Debit Card
I684734,Cash
I297474,Cash
I320347,Cash
I116885,Cash
I982978,Debit Card
I519625,Debit Card
I205063,Cash
I261857,Cash
I913915,Cash
I156338,Cash
I169760,Credit Card
I337927,Cash
I440401,Debit Card
I493753,Credit Card
I286551,Debit Card
I198801,Credit Card
I179709,Debit Card
I190171,Cash
I160467,Cash
I289929,Debit Card
I210797,Cash
I155526,Debit Card
I127125,Cash
I197327,Credit Card
I473028,Cash
I255285,Cash
I384409,Cash
I153462,Debit Card
I966141,Cash
I257296,Cash
I496049,Credit Card
I234221,Credit Card
I242224,Cash
I219417,Credit Card
I201825,Credit Card
I121041,Credit Card
I712898,Cash
I206325,Debit Card
I790720,Cash
I403731,Cash
I829285,Cash
I162218,Cash
I917639,Credit Card
I100406,Credit Card
I320641,Credit Card
I136273,Credit Card
I441855,Credit Card
I769180,Debit Card
I169233,Cash
I910463,Credit Card
I259723,Credit Card
I332066,Cash
I118820,Cash
I298344,Cash
I370802,Credit Card
I158712,Credit Card
I131430,Debit Card
I251237,Credit Card
I300979,Credit Card
I297059,Cash
I332865,Debit Card
I159436,Credit Card
I448621,Cash
I992573,Cash
I874177,Cash
I242621,Cash
I185644,Debit Card
I300533,Credit Card
I272208,Cash
I468189,Credit Card
I157928,Cash
I745398,Credit Card
I283760,Debit Card
I826876,Credit Card
I786414,Credit Card
I594012,Cash
I505911,Debit Card
I108023,Cash
I133129,Debit Card
I226669,Cash
I654331,Cash
I234138,Cash
I146886,Cash
I132346,Cash
I992574,Credit Card
I289927,Debit Card
I735710,Credit Card
I258162,Credit Card
I110144,Debit Card
I339473,Cash
I585634,Credit Card
I684141,Cash
I104331,Credit Card
I314951,Credit Card
I314510,Credit Card
I345888,Cash
I949461,Credit Card
I869942,Cash
I824516,Credit Card
I448674,Credit Card
I135703,Cash
I910869,Cash
I210504,Credit Card
I188782,Credit Card
I137189,Cash
I411538,Cash
I235190,Debit Card
I233531,Cash
I860949,Debit Card
I294542,Credit Card
I970207,Debit Card
I219121,Credit Card
I285728,Credit Card
I702067,Debit Card
I295755,Debit Card
I251018,Credit Card
I921513,Cash
I189904,Cash
I240930,Debit Card
I199224,Credit Card
I290496,Credit Card
I972787,Cash
I133884,Cash
I241714,Debit Card
I136011,Cash
I210769,Cash
I295596,Cash
I355512,Debit Card
I266159,Cash
I883528,Debit Card
I613239,Cash
I330395,Credit Card
I257448,Debit Card
I140519,Cash
I182745,Credit Card
I297209,Debit Card
I319342,Debit Card
I246691,Cash
I253962,Credit Card
I402140,Credit Card
I418924,Credit Card
I279571,Credit Card
I518802,Credit Card
I979393,Credit Card
I282259,Debit Card
I682424,Credit Card
I318360,Credit Card
I228607,Credit Card
I818916,Credit Card
I337758,Cash
I703077,Credit Card
I243821,Cash
I163421,Cash
I274363,Cash
I698084,Credit Card
I974803,Cash
I106297,Credit Card
I340775,Cash
I251440,Cash
I227256,Debit Card
I271574,Cash
I919888,Cash
I539274,Debit Card
I213029,Debit Card
I162845,Cash
I259631,Cash
I152958,Cash
I199525,Credit Card
I237515,Credit Card
I219535,Credit Card
I163220,Credit Card
I130115,Credit Card
I233478,Credit Card
I254707,Credit Card
I411874,Credit Card
I110755,Cash
I267153,Cash
I191656,Cash
I631622,Cash
I244944,Cash
I331787,Credit Card
I189580,Cash
I328324,Cash
I277719,Cash
I226040,Cash
I227059,Debit Card
I112737,Credit Card
I278721,Debit Card
I274449,Credit Card
I227197,Cash
I863189,Cash
I214915,Cash
I539796,Credit Card
I116924,Cash
I164295,Cash
I288373,Cash
I105813,Debit Card
I337435,Cash
I569828,Cash
I204060,Credit Card
I321816,Cash
I161960,Debit Card
I284729,Credit Card
I806558,Cash
I462453,Credit Card
I457927,Credit Card
I119013,Cash
I203505,Credit Card
I161681,Cash
I721782,Cash
I104637,Cash
I722006,Credit Card
I173944,Cash
I222536,Cash
I119450,Credit Card
I135451,Credit Card
I320068,Credit Card
I189015,Cash
I233220,Cash
I163428,Debit Card
I141056,Credit Card
I673915,Cash
I234592,Cash
I147239,Credit Card
I408055,Cash
I935400,Credit Card
I324418,Cash
I949426,Credit Card
I313260,Cash
I338493,Credit Card
I312387,Cash
I663488,Cash
I533555,Cash
I295565,Credit Card
I143161,Cash
I913873,Credit Card
I220203,Cash
I324743,Credit Card
I474441,Cash
I233896,Credit Card
I306907,Debit Card
I162578,Credit Card
I937365,Debit Card
I166085,Credit Card
I130771,Cash
I788346,Credit Card
I313100,Cash
I249210,Credit Card
I735574,Cash
I323837,Credit Card
I148140,Debit Card
I142167,Credit Card
I133486,Cash
I330634,Credit Card
I172191,Debit Card
I275815,Cash
I566996,Cash
I162841,Credit Card
I304840,Credit Card
I269356,Credit Card
I225543,Credit Card
I325416,Credit Card
I431058,Debit Card
I279584,Credit Card
I338759,Debit Card
I299858,Cash
I185513,Debit Card
I333797,Cash
I318309,Cash
I701277,Cash
I308990,Cash
I491794,Cash
I177902,Cash
I737403,Cash
I320348,Debit Card
I150779,Credit Card
I158817,Debit Card
I129465,Debit Card
I280885,Cash
I645790,Debit Card
I701303,Debit Card
I313429,Credit Card
I100963,Debit Card
I197677,Cash
I162884,Cash
I890552,Debit Card
I185978,Cash
I277756,Credit Card
I269103,Cash
I153121,Cash
I874376,Cash
I577206,Credit Card
I641026,Credit Card
I124794,Credit Card
I372747,Credit Card
I264687,Cash
I320830,Debit Card
I155043,Credit Card
I238600,Debit Card
I413438,Cash
I787067,Cash
I195325,Credit Card
I197014,Cash
I752145,Debit Card
I217023,Cash
I132580,Credit Card
I102935,Cash
I208365,Cash
I482469,Debit Card
I244818,Debit Card
I672934,Cash
I257399,Cash
I142923,Credit Card
I721453,Credit Card
I223808,Credit Card
I498847,Debit Card
I171344,Credit Card
I242117,Cash
I143520,Credit Card
I250398,Credit Card
I248357,Credit Card
I121395,Cash
I620977,Credit Card
I339433,Credit Card
I938285,Credit Card
I197453,Debit Card
I116283,Credit Card
I101190,Credit Card
I248135,Credit Card
I120132,Debit Card
I942434,Credit Card
I583328,Debit Card
I193994,Cash
I191642,Credit Card
I128836,Credit Card
I902073,Debit Card
I179488,Cash
I955082,Credit Card
I567548,Cash
I218091,Credit Card
I158500,Cash
I108676,Credit Card
I298101,Cash
I214274,Credit Card
I592569,Cash
I197410,Cash
I198775,Credit Card
I203784,Debit Card
I335558,Cash
I242342,Credit Card
I158463,Debit Card
I142425,Credit Card
I805354,Credit Card
I598169,Credit Card
I962297,Credit Card
I106983,Cash
I316277,Credit Card
I189242,Cash
I187910,Debit Card
I449469,Cash
I146804,Debit Card
I337543,Cash
I725614,Credit Card
I960460,Credit Card
I839587,Cash
I140780,Debit Card
I310831,Cash
I184413,Cash
I848420,Cash
I191111,Credit Card
I239697,Cash
I264063,Credit Card
I345895,Cash
I929761,Credit Card
I383438,Debit Card
I165844,Debit Card
I428987,Cash
I202590,Cash
I273793,Credit Card
I293785,Cash
I339063,Debit Card
I272040,Cash
I265726,Cash
I597579,Credit Card
I711901,Credit Card
I251353,Debit Card
I857744,Credit Card
I201661,Cash
I130904,Credit Card
I239528,Credit Card
I146003,Credit Card
I324819,Credit Card
I700195,Credit Card
I200787,Debit Card
I329522,Cash
I257837,Credit Card
I336350,Cash
I221304,Cash
I833704,Debit Card
I103869,Cash
I291685,Debit Card
I313112,Credit Card
I182439,Debit Card
I460359,Credit Card
I135263,Cash
I191839,Cash
I324412,Debit Card
I266206,Credit Card
I197357,Cash
I967301,Cash
I212946,Debit Card
I206511,Debit Card
I643548,Cash
I625195,Cash
I888975,Credit Card
I200122,Credit Card
I277831,Debit Card
I700254,Credit Card
I211672,Cash
I170403,Cash
I314461,Cash
I217184,Credit Card
I614206,Cash
I164209,Cash
I487517,Debit Card
I938171,Credit Card
I897323,Cash
I218142,Cash
I274164,Debit Card
I262574,Credit Card
I142494,Cash
I198386,Cash
I153046,Cash
I326296,Debit Card
I831918,Debit Card
I287979,Cash
I114094,Cash
I141831,Credit Card
I969795,Cash
I265399,Cash
I145699,Credit Card
I896550,Credit Card
I787235,Credit Card
I226289,Credit Card
I127486,Debit Card
I215853,Debit Card
I970785,Credit Card
I561056,Cash
I273865,Cash
I457845,Debit Card
I650583,Credit Card
I354898,Cash
I100659,Cash
I594611,Cash
I920958,Credit Card
I239644,Cash
I140176,Cash
I723082,Cash
I650330,Credit Card
I299044,Debit Card
I163393,Cash
I292118,Debit Card
I157490,Cash
I270293,Debit Card
I320429,Credit Card
I224331,Cash
I381023,Cash
I104855,Cash
I265540,Cash
I175689,Credit Card
I321094,Cash
I155665,Cash
I211801,Credit Card
I114322,Cash
I340216,Credit Card
I168845,Credit Card
I118653,Cash
I146621,Cash
I570931,Cash
I981673,Cash
I162217,Credit Card
I145262,Cash
I203374,Credit Card
I407756,Credit Card
I164411,Credit Card
I366478,Debit Card
I287891,Credit Card
I622323,Credit Card
I324444,Cash
I926645,Debit Card
I508845,Cash
I273380,Debit Card
I316066,Credit Card
I594011,Debit Card
I168011,Cash
I231132,Credit Card
I216192,Debit Card
I849455,Debit Card
I120809,Credit Card
I173674,Cash
I215402,Cash
I536710,Cash
I300488,Cash
I277343,Cash
I208211,Cash
I124048,Debit Card
I109226,Cash
I205250,Credit Card
I265832,Credit Card
I970752,Credit Card
I256532,Cash
I857694,Credit Card
I900516,Credit Card
I513653,Credit Card
I650922,Credit Card
I256607,Credit Card
I466564,Debit Card
I236372,Credit Card
I337805,Cash
I227448,Cash
I106816,Cash
I131375,Cash
I103620,Credit Card
I325664,Cash
I177725,Cash
I321899,Debit Card
I270241,Cash
I555267,Credit Card
I213308,Cash
I207260,Debit Card
I296414,Debit Card
I578579,Cash
I324335,Debit Card
I873174,Cash
I145430,Debit Card
I223961,Credit Card
I779171,Credit Card
I155266,Credit Card
I275197,Credit Card
I993009,Credit Card
I198164,Credit Card
I194868,Cash
I134097,Debit Card
I146934,Credit Card
I312136,Debit Card
I220544,Cash
I165354,Cash
I107419,Credit Card
I836282,Credit Card
I629098,Debit Card
I185405,Credit Card
I319707,Cash
I958821,Cash
I324479,Credit Card
I513060,Credit Card
I149629,Cash
I271481,Cash
I756452,Credit Card
I583225,Cash
I314859,Cash
I243420,Credit Card
I522113,Debit Card
I278950,Cash
I120584,Cash
I923046,Credit Card
I915763,Cash
I196197,Credit Card
I511962,Cash
I214314,Credit Card
I796781,Debit Card
I524748,Credit Card
I373826,Credit Card
I644498,Credit Card
I473193,Cash
I104266,Credit Card
I934290,Cash
I168396,Debit Card
I987447,Cash
I768139,Cash
